motor_1,motor_2,motor_3,motor_4,motor_5,motor_6,motor_7,motor_8,motor_9,motor_10,direction,depth_image,label
-0.0636,-0.004562,0.3809,0.00364,-0.2803,-0.000412,-0.005173,0.003708,0.1117,-0.006096,straight,depth_image_102613.jpg,4
-0.389,0.1234,-0.1493,-0.1744,0.5957,0.11816,-0.6753,0.01091,0.339,-0.1333,rectilinear_backward,depth_image_8089.jpg,0
-0.1153,0.5947,0.2366,0.2913,0.1636,-0.4492,-0.1472,-0.402,0.1192,0.2494,sidewinding_left,depth_image_216196.jpg,2
-0.1503,0.1234,-0.388,-0.1744,0.6875,0.11816,-0.564,0.01091,0.093,-0.1333,rectilinear_backward,depth_image_218062.jpg,0
0.0791,-0.5825,-0.226,-0.3086,-0.1788,0.4463,0.1471,0.5054,0.2437,-0.2233,sidewinding_left,depth_image_57864.jpg,2
0.2178,0.339,-0.0937,0.5703,-0.259,-0.0874,-0.02061,-0.609,0.25,-0.1813,sidewinding_right,depth_image_239634.jpg,3
0.4277,0.03806,-0.611,0.0889,0.3652,-0.04303,-0.013084,0.089,-0.4653,-0.1978,sidewinding_right,depth_image_67206.jpg,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight,depth_image_219358.jpg,4
0.189,0.1234,-0.6157,-0.1744,0.6636,0.11816,-0.3027,0.01091,-0.2444,-0.1333,rectilinear_backward,depth_image_214641.jpg,0
0.509,0.1234,-0.00701,-0.1744,-0.499,0.11816,0.6978,0.01091,-0.467,-0.1333,rectilinear_backward,depth_image_217650.jpg,0
0.327,0.1234,-0.6714,0.00364,0.6025,-0.1284,-0.163,0.1742,-0.3772,-0.11273,rectilinear_forward,depth_image_23227.jpg,1
-0.0678,0.1234,-0.4546,-0.1744,0.6973,0.11816,-0.5107,0.01091,0.009705,-0.1333,rectilinear_backward,depth_image_218408.jpg,0
0.0657,-0.02417,0.000595,-0.4238,-0.07965,-0.00909,-0.0089,0.3965,0.04266,0.1366,straight,depth_image_98911.jpg,4
-0.3735,0.11725,0.4167,-0.1813,0.11725,0.11725,-0.5884,0.010826,0.6743,-0.1384,rectilinear_backward,depth_image_217097.jpg,0
-0.2335,-0.2761,-0.167,0.4705,0.1599,0.484,0.2374,-0.257,-0.05508,-0.597,sidewinding_left,depth_image_91167.jpg,2
-0.00585,-0.008415,0.002243,-0.06726,0.007072,-0.00854,-0.00996,0.1056,0.00518,0.0001678,straight,depth_image_147745.jpg,4
-0.259,0.1234,-0.2886,0.00364,0.6587,-0.1284,-0.623,0.1742,0.204,-0.11273,rectilinear_forward,depth_image_93191.jpg,1
-0.00686,0.1912,0.006157,-0.00683,-0.01049,-0.1153,0.00805,0.007317,0.009636,-7.63e-05,straight,depth_image_9189.jpg,4
-0.684,0.1234,0.372,-0.1744,0.1687,0.11816,-0.6055,0.01091,0.67,-0.1333,rectilinear_backward,depth_image_218614.jpg,0
-0.5024,0.2296,0.56,0.1103,-0.2075,-0.02173,-0.126,0.0676,0.5283,-0.219,sidewinding_left,depth_image_95690.jpg,2
0.57,0.1234,-0.10315,0.00364,-0.427,-0.1284,0.6943,0.1742,-0.534,-0.11273,rectilinear_forward,depth_image_211636.jpg,1
0.4338,0.1192,-0.5728,-0.00637,0.541,-0.1294,-0.056,0.1725,-0.4595,-0.10254,rectilinear_forward,depth_image_39325.jpg,1
0.08075,0.005043,-0.01031,-0.4097,-0.05246,-0.0959,-0.007378,0.2874,-0.0003204,0.3018,straight,depth_image_90662.jpg,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight,depth_image_182798.jpg,4
0.6655,0.1234,-0.309,-0.1744,-0.2378,0.11816,0.638,0.01091,-0.646,-0.1333,rectilinear_backward,depth_image_217871.jpg,0
-0.6914,0.1234,0.4087,0.00364,0.1255,-0.1284,-0.5825,0.1742,0.681,-0.11273,rectilinear_forward,depth_image_243425.jpg,1
-0.2014,0.1234,-0.343,0.00364,0.6763,-0.1284,-0.5933,0.1742,0.145,-0.11273,rectilinear_forward,depth_image_74664.jpg,1
-0.01709,-0.6094,-0.2585,-0.0956,-0.097,0.5674,0.2158,0.346,0.1921,-0.4148,sidewinding_left,depth_image_1587.jpg,2
0.08594,0.1978,-0.4365,-0.0709,0.6216,-0.2028,-0.3782,0.1423,0.00511,-0.03806,sidewinding_left,depth_image_227903.jpg,2
-0.6714,0.1234,0.327,-0.1744,0.2189,0.11816,-0.63,0.01091,0.6533,-0.1333,rectilinear_backward,depth_image_217584.jpg,0
0.1714,0.4617,-0.1553,0.492,-0.2399,-0.2448,0.0494,-0.6,0.2617,-0.0199,sidewinding_right,depth_image_29934.jpg,3
0.1766,-0.451,-0.1495,-0.5015,-0.2426,0.2296,0.04245,0.6025,0.2612,0.03635,sidewinding_left,depth_image_884.jpg,2
0.013695,0.017,-0.02283,-0.0064,0.0232,-0.01993,0.0159,0.0998,-0.01584,-0.02191,rectilinear_forward,depth_image_76420.jpg,1
-0.2067,0.375,-0.2024,-0.3877,0.1174,-0.546,0.2542,0.1467,-0.005257,0.611,sidewinding_right,depth_image_48007.jpg,3
-0.05118,0.1234,0.538,-0.1744,-0.6934,0.11816,0.422,0.01091,0.109,-0.1333,rectilinear_backward,depth_image_218583.jpg,0
-0.0089,-0.00854,0.004868,0.1743,-0.00518,0.00924,0.00799,-0.1979,-0.01,0.0005646,straight,depth_image_41698.jpg,4
-0.01411,-0.61,-0.258,-0.1025,-0.09973,0.565,0.2141,0.3516,0.1942,-0.4097,sidewinding_left,depth_image_1751.jpg,2
-0.2081,0.1234,-0.337,0.00364,0.6743,-0.1284,-0.5967,0.1742,0.1519,-0.11273,rectilinear_forward,depth_image_238240.jpg,1
-0.685,0.11273,0.4285,-0.00702,0.07697,-0.139,-0.55,0.1848,0.6777,-0.10205,sidewinding_left,depth_image_6930.jpg,2
-0.00976,0.1514,0.004623,0.1813,0.00499,7.63e-05,-0.00386,-0.2886,-0.0045,-0.00924,straight,depth_image_41336.jpg,4
0.687,0.1234,-0.3867,0.00364,-0.1519,-0.1284,0.5967,0.1742,-0.6743,-0.11273,rectilinear_forward,depth_image_153421.jpg,1
0.1947,-0.4084,0.2136,0.353,-0.10046,0.564,-0.258,-0.10425,-0.013336,-0.61,sidewinding_right,depth_image_107431.jpg,3
0.665,0.1234,-0.3066,0.00364,-0.2402,-0.1284,0.639,0.1742,-0.645,-0.11273,rectilinear_forward,depth_image_59123.jpg,1
-0.2388,0.1234,0.6387,0.00364,-0.6455,-0.1284,0.255,0.1742,0.2925,-0.11273,rectilinear_forward,depth_image_152014.jpg,1
-0.001755,0.29,-0.00805,0.2324,-0.01327,-0.0942,-0.006645,-0.3677,0.04803,0.007774,straight,depth_image_80673.jpg,4
-0.1375,0.52,-0.2477,-0.1982,0.02823,-0.6074,0.26,-0.0697,0.0865,0.5767,sidewinding_right,depth_image_80623.jpg,3
0.264,0.1234,-0.649,0.00364,0.635,-0.1284,-0.2296,0.1742,-0.317,-0.11273,rectilinear_forward,depth_image_225969.jpg,1
0.1669,-0.4707,-0.16,-0.4834,-0.2374,0.2576,0.05527,0.597,0.2617,0.005943,sidewinding_left,depth_image_15312.jpg,2
-0.007805,0.2651,-0.03091,-0.07574,-0.00976,-0.3877,0.05942,0.00628,-0.00261,0.395,straight,depth_image_75280.jpg,4
0.3093,0.032,-0.05328,-0.07465,-0.3093,-0.0533,0.3093,0.2664,-0.3093,-0.032,sidewinding_left,depth_image_53558.jpg,2
-0.3616,0.1234,0.681,-0.1744,-0.5815,0.11816,0.1239,0.01091,0.4102,-0.1333,rectilinear_backward,depth_image_214474.jpg,0
-0.09625,0.568,-0.2588,-0.09375,-0.01788,-0.6094,0.2507,-0.1752,0.1285,0.532,sidewinding_right,depth_image_49265.jpg,3
-0.3755,-0.08984,0.463,-0.2094,-0.1346,-0.06433,0.01724,0.3882,0.4043,0.1005,sidewinding_right,depth_image_244417.jpg,3
0.5244,0.0807,-0.6436,-0.03897,0.34,-0.1709,0.1135,0.2167,-0.556,-0.07,sidewinding_left,depth_image_233450.jpg,2
-0.609,0.1234,0.1754,0.00364,0.3662,-0.1284,-0.6826,0.1742,0.5786,-0.11273,rectilinear_forward,depth_image_236191.jpg,1
-0.3699,0.1234,0.683,0.00364,-0.576,-0.1284,0.1143,0.1742,0.418,-0.11273,rectilinear_forward,depth_image_152354.jpg,1
-0.527,0.1234,0.6953,0.00364,-0.4358,-0.1284,-0.0919,0.1742,0.563,-0.11273,rectilinear_forward,depth_image_227365.jpg,1
-0.1016,0.02563,0.006645,-0.00683,0.01883,0.01025,-0.084,-0.04547,-0.001633,0.00988,straight,depth_image_219338.jpg,4
-0.6064,0.1234,0.6694,0.00364,-0.3208,-0.1284,-0.2256,0.1742,0.633,-0.11273,rectilinear_forward,depth_image_125557.jpg,1
0.0734,-0.01522,-0.317,0.1422,0.5576,0.01025,-0.3691,0.03568,-0.003647,-0.251,sidewinding_right,depth_image_241416.jpg,3
0.686,0.1234,-0.569,-0.1744,0.10156,0.11816,0.4282,0.01091,-0.6943,-0.1333,rectilinear_backward,depth_image_214432.jpg,0
0.6294,0.1234,-0.654,0.00364,0.276,-0.1284,0.272,0.1742,-0.6523,-0.11273,rectilinear_forward,depth_image_213663.jpg,1
0.6978,0.1152,-0.5083,-0.1743,-0.00518,0.1188,0.4998,0.07007,-0.287,-0.1285,rectilinear_backward,depth_image_210782.jpg,0
0.6724,0.1234,-0.3293,-0.1744,-0.2163,0.11816,0.629,0.01091,-0.6543,-0.1333,rectilinear_backward,depth_image_214555.jpg,0
-0.005234,-0.00817,0.006767,0.2072,0.0008087,-0.002121,-0.007805,-0.1105,-0.001633,-0.04926,straight,depth_image_109851.jpg,4
-0.4949,0.1234,-0.01294,-0.1744,0.5127,0.11816,-0.697,0.01091,0.4521,-0.1333,rectilinear_backward,depth_image_217937.jpg,0
-0.61,0.1234,0.1765,-0.1744,0.3652,0.11816,-0.682,0.01091,0.579,-0.1333,rectilinear_backward,depth_image_214502.jpg,0
-0.0089,-0.009514,-0.003784,0.1501,-0.00927,0.001755,0.0104,-0.09784,-0.0075,0.00829,straight,depth_image_165383.jpg,4
-0.001419,-0.004013,-0.008415,-0.004013,-0.00444,0.004257,0.00973,-0.0847,0.006157,0.00839,straight,depth_image_182787.jpg,4
0.005913,-0.01046,0.007195,-0.33,0.004135,-0.0358,-0.002121,0.202,0.004684,0.2366,straight,depth_image_15761.jpg,4
-0.4897,0.1234,-0.01994,-0.1744,0.5176,0.11816,-0.6963,0.01091,0.4468,-0.1333,rectilinear_backward,depth_image_217135.jpg,0
0.4978,0.1234,0.00862,-0.1744,-0.51,0.11816,0.6973,0.01091,-0.4553,-0.1333,rectilinear_backward,depth_image_218338.jpg,0
-0.0748,0.1234,0.5527,0.00364,-0.6904,-0.1284,0.403,0.1742,0.1323,-0.11273,rectilinear_forward,depth_image_222135.jpg,1
0.002567,0.611,0.2559,0.1289,0.11035,-0.554,-0.2073,-0.3733,-0.2018,0.3894,sidewinding_left,depth_image_219277.jpg,2
-0.007057,-0.611,-0.2568,-0.11865,-0.10626,0.558,0.21,0.365,0.1989,-0.3972,sidewinding_left,depth_image_118491.jpg,2
-0.3699,0.1234,0.683,0.00364,-0.576,-0.1284,0.1143,0.1742,0.418,-0.11273,rectilinear_forward,depth_image_68237.jpg,1
-0.6953,0.1234,0.4346,-0.1744,0.0935,0.11816,-0.564,0.01091,0.6875,-0.1333,rectilinear_backward,depth_image_214609.jpg,0
-0.219,0.335,-0.1882,-0.4246,0.1359,-0.522,0.2483,0.1941,-0.02638,0.608,sidewinding_right,depth_image_246014.jpg,3
0.003952,-0.04254,0.001511,-0.1709,0.004013,-0.0008087,-0.005836,0.2448,0.002853,-0.007317,straight,depth_image_123262.jpg,4
0.2201,-0.2494,-0.245,0.1635,-0.01522,0.2444,0.3115,0.0997,-0.1877,-0.4873,sidewinding_left,depth_image_147967.jpg,2
0.6357,0.1234,-0.648,0.00364,0.2615,-0.1284,0.2861,0.1742,-0.6577,-0.11273,rectilinear_forward,depth_image_117763.jpg,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight,depth_image_147754.jpg,4
0.0946,0.1234,-0.5645,0.00364,0.687,-0.1284,-0.3867,0.1742,-0.1519,-0.11273,rectilinear_forward,depth_image_201824.jpg,1
-0.63,0.1234,0.6533,-0.1744,-0.2744,0.11816,-0.2734,0.01091,0.653,-0.1333,rectilinear_backward,depth_image_217227.jpg,0
0.2634,0.1273,-0.000702,0.5127,-0.247,0.1365,-0.113,-0.5605,0.2019,-0.3796,sidewinding_right,depth_image_177065.jpg,3
-0.2091,0.3674,-0.1997,-0.3948,0.121,-0.5415,0.2532,0.1559,-0.00932,0.6104,sidewinding_right,depth_image_239748.jpg,3
0.0777,0.5835,0.261,-0.04816,0.03745,-0.6045,-0.2445,-0.2185,-0.1453,0.5083,sidewinding_left,depth_image_214031.jpg,2
-0.000717,0.006096,0.000656,-0.00702,-0.2153,0.01025,0.00383,-0.00695,-0.00502,0.004562,straight,depth_image_249294.jpg,4
-0.003036,-0.1289,0.007133,0.09955,0.01037,0.289,0.009514,-0.003098,0.00437,-0.3423,straight,depth_image_83161.jpg,4
-0.1173,0.546,-0.2542,-0.1466,0.005196,-0.611,0.2563,-0.1229,0.1079,0.5566,sidewinding_right,depth_image_75372.jpg,3
0.691,0.1234,-0.5513,-0.1744,0.07214,0.11816,0.4512,0.01091,-0.697,-0.1333,rectilinear_backward,depth_image_218665.jpg,0
0.1337,-0.5254,0.249,0.1882,-0.02376,0.6084,-0.2595,0.0801,-0.09076,-0.573,sidewinding_right,depth_image_83649.jpg,3
-0.001755,-0.2668,-0.03873,0.0986,0.006645,0.395,0.0698,-0.009575,0.002151,-0.4087,straight,depth_image_214120.jpg,4
0.03397,0.1234,-0.527,0.00364,0.6953,-0.1284,-0.4358,0.1742,-0.0919,-0.11273,rectilinear_forward,depth_image_200815.jpg,1
0.006523,0.006157,0.1583,-0.007133,-0.02997,0.01025,0.00854,-0.00695,0.006157,0.004562,straight,depth_image_16546.jpg,4
-0.682,0.1225,0.5566,-0.006584,-0.091,-0.1323,-0.4404,0.1824,0.4683,-0.1206,rectilinear_forward,depth_image_201381.jpg,1
0.6973,0.1234,-0.5107,-0.1744,0.009705,0.11816,0.497,0.01091,-0.6978,-0.1333,rectilinear_backward,depth_image_214549.jpg,0
-0.63,0.1234,0.2189,0.00364,0.327,-0.1284,-0.6714,0.1742,0.6025,-0.11273,rectilinear_forward,depth_image_182974.jpg,1
0.4111,0.3584,-0.4004,0.2166,-0.0005646,-0.3633,0.1849,-0.0602,-0.4307,0.1219,sidewinding_right,depth_image_104018.jpg,3
0.493,0.1234,-0.698,0.00364,0.4734,-0.1284,0.04257,0.1742,-0.532,-0.11273,rectilinear_forward,depth_image_195329.jpg,1
-0.3616,0.1234,-0.1807,0.00364,0.612,-0.1284,-0.666,0.1742,0.3105,-0.11273,rectilinear_forward,depth_image_201055.jpg,1
-0.000992,-0.3862,-0.0434,-0.2247,-0.0462,0.2166,-0.00505,0.3906,0.0959,0.00499,straight,depth_image_117531.jpg,4
0.01602,0.61,-0.2512,0.171,-0.127,-0.534,0.1953,-0.4067,0.2131,0.355,sidewinding_right,depth_image_246369.jpg,3
0.2059,-0.377,-0.1122,-0.552,-0.2554,0.1335,-0.000545,0.611,0.2551,0.136,sidewinding_left,depth_image_116873.jpg,2
-0.5146,0.1234,0.697,-0.1744,-0.45,0.11816,-0.0737,0.01091,0.5522,-0.1333,rectilinear_backward,depth_image_217680.jpg,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight,depth_image_102327.jpg,4
0.06946,0.1234,0.4534,0.00364,-0.697,-0.1284,0.5117,0.1742,-0.01132,-0.11273,rectilinear_forward,depth_image_134637.jpg,1
0.00567,-0.00447,-0.000931,0.3237,-0.00878,-0.00634,0.0004425,-0.2235,0.006767,-0.1714,straight,depth_image_34351.jpg,4
0.10126,0.4336,-0.2866,-0.135,0.3623,-0.4385,-0.2593,-0.1349,-0.11505,0.1963,sidewinding_left,depth_image_57224.jpg,2
0.1924,-0.1644,-0.4082,-0.02832,0.1956,0.1594,0.2292,0.2915,-0.2322,-0.4014,sidewinding_left,depth_image_15652.jpg,2
0.05975,0.5947,-0.2355,0.267,-0.1636,-0.4768,0.1632,-0.4775,0.2356,0.266,sidewinding_right,depth_image_82220.jpg,3
-0.1049,-0.5596,0.2108,-0.3623,0.1979,0.4,-0.1235,0.5386,-0.2524,-0.1622,sidewinding_right,depth_image_75804.jpg,3
0.1005,-0.55,-0.1981,-0.37,-0.1276,0.3948,0.11163,0.5493,0.2462,-0.1447,sidewinding_left,depth_image_164992.jpg,2
-0.02156,-0.609,0.2498,-0.1833,0.1317,0.528,-0.1917,0.4163,-0.2163,-0.3442,sidewinding_right,depth_image_194716.jpg,3
-0.2585,0.01675,-0.2158,-0.295,0.3955,-0.2773,-0.1484,0.474,-0.1616,0.1857,sidewinding_right,depth_image_31153.jpg,3
-0.035,0.5195,-0.2498,-0.1987,0.01773,-0.6104,0.253,-0.07086,0.06976,0.4963,sidewinding_right,depth_image_81520.jpg,3
-0.6016,0.1234,0.1603,0.00364,0.3794,-0.1284,-0.6855,0.1742,0.57,-0.11273,rectilinear_forward,depth_image_160004.jpg,1
-0.0637,-0.5923,-0.2617,0.0143,-0.05176,0.5986,0.2389,0.2499,0.1571,-0.4885,sidewinding_left,depth_image_57686.jpg,2
0.184,0.4346,-0.1411,0.5146,-0.2462,-0.2076,0.0325,-0.606,0.2605,-0.05972,sidewinding_right,depth_image_34306.jpg,3
-0.01682,-0.02287,-0.03091,0.0896,0.03177,0.02893,0.02759,-0.012535,-0.02222,-0.02246,sidewinding_left,depth_image_140554.jpg,2
-0.0504,0.0487,-0.05576,-0.04962,-0.05807,-0.05368,0.1984,0.05698,-0.05054,0.04718,sidewinding_right,depth_image_219727.jpg,3
0.0396,-0.604,0.2612,-0.04303,0.0756,0.585,-0.2278,0.301,-0.1761,-0.4521,sidewinding_right,depth_image_64902.jpg,3
-0.1049,-0.5596,0.2108,-0.3623,0.1979,0.4,-0.1235,0.5386,-0.2524,-0.1622,sidewinding_right,depth_image_69173.jpg,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight,depth_image_75316.jpg,4
-0.3262,-0.2069,-0.04025,0.2698,0.05515,0.2019,-0.3135,-0.00695,0.3047,-0.4443,sidewinding_left,depth_image_219127.jpg,2
0.6475,0.1234,-0.6367,0.00364,0.2336,-0.1284,0.313,0.1742,-0.667,-0.11273,rectilinear_forward,depth_image_157213.jpg,1
0.0942,0.106,-0.09204,-0.104,-0.0893,0.1279,0.10187,0.001083,-0.0938,-0.1415,rectilinear_backward,depth_image_214157.jpg,0
0.1788,-0.446,-0.147,-0.5054,-0.2438,0.2231,0.0395,0.604,0.2612,0.0433,sidewinding_left,depth_image_98718.jpg,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight,depth_image_246450.jpg,4
0.698,0.1234,-0.4766,0.00364,-0.03827,-0.1284,0.53,0.1742,-0.695,-0.11273,rectilinear_forward,depth_image_66382.jpg,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight,depth_image_130345.jpg,4
0.1996,0.3953,-0.12115,0.5415,-0.2532,-0.1562,0.0095,-0.6104,0.2573,-0.11304,sidewinding_right,depth_image_86676.jpg,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight,depth_image_147761.jpg,4
-0.2112,0.361,0.1044,0.56,0.2573,-0.11395,0.009094,-0.6104,-0.2532,-0.1554,sidewinding_left,depth_image_147615.jpg,2
-0.2615,-0.03564,-0.0726,0.587,0.2294,0.2947,0.1737,-0.457,-0.1527,-0.496,sidewinding_left,depth_image_98659.jpg,2
0.1637,0.4768,-0.1632,0.4775,-0.2357,-0.266,0.05923,-0.595,0.2617,0.00354,sidewinding_right,depth_image_231922.jpg,3
0.1614,0.4812,-0.1655,0.4734,-0.2344,-0.2722,0.06213,-0.5933,0.2617,0.01052,sidewinding_right,depth_image_34303.jpg,3
0.1818,0.4395,-0.1437,0.5107,-0.2451,-0.2142,0.03546,-0.6055,0.2607,-0.05276,sidewinding_right,depth_image_65008.jpg,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight,depth_image_232168.jpg,4
0.01602,0.61,-0.2512,0.171,-0.127,-0.534,0.1953,-0.4067,0.2131,0.355,sidewinding_right,depth_image_226558.jpg,3
-0.315,0.2385,0.2196,0.0998,0.2317,-0.075,-0.297,-0.2583,-0.001633,-0.05405,straight,depth_image_219318.jpg,4
-0.266,0.11725,0.4167,-0.1813,0.11725,0.11725,-0.5884,0.010826,0.6743,-0.07446,rectilinear_backward,depth_image_217087.jpg,0
-0.1777,0.4485,0.1482,0.5034,0.2432,-0.2263,-0.041,-0.6035,-0.2612,-0.03983,sidewinding_left,depth_image_147610.jpg,2
-0.2445,-0.2183,-0.1451,0.5083,0.1804,0.4426,0.2249,-0.313,-0.0813,-0.5806,sidewinding_left,depth_image_147641.jpg,2
0.003342,-0.0064,-0.002548,-0.11676,0.00499,-0.006645,-0.0012665,0.0391,0.001755,0.005424,straight,depth_image_21318.jpg,4
0.2415,0.236,-0.04535,0.6016,-0.2615,0.02953,-0.07,-0.5884,0.2306,-0.2893,sidewinding_right,depth_image_106972.jpg,3
-0.684,0.1234,0.5747,0.00364,-0.11163,-0.1284,-0.4202,0.1742,0.6934,-0.11273,rectilinear_forward,depth_image_93331.jpg,1
-0.1488,0.5024,0.1774,0.4495,0.2269,-0.3044,-0.0772,-0.5835,-0.261,0.0469,sidewinding_left,depth_image_118945.jpg,2
-0.2296,0.1234,0.635,-0.1744,-0.649,0.11816,0.264,0.01091,0.2837,-0.1333,rectilinear_backward,depth_image_218244.jpg,0
-0.2388,0.1234,-0.308,-0.1744,0.6655,0.11816,-0.6133,0.01091,0.1833,-0.1333,rectilinear_backward,depth_image_217372.jpg,0
0.0872,-0.576,0.26,0.0715,0.02747,0.6074,-0.2479,0.1965,-0.1368,-0.521,sidewinding_right,depth_image_69317.jpg,3
-0.2512,0.05936,-0.1366,0.4524,0.2496,0.2125,0.0938,-0.2732,-0.189,-0.4336,sidewinding_left,depth_image_89629.jpg,2
0.1705,0.128,0.1705,-0.1705,-0.1705,0.128,0.1705,0.02132,-0.1705,-0.128,rectilinear_backward,depth_image_7993.jpg,0
-0.0515,-0.009514,-0.003784,0.4067,0.05466,0.001755,0.0104,-0.354,-0.0075,-0.1622,straight,depth_image_165359.jpg,4
-0.2288,0.2969,-0.1746,-0.4553,0.1517,-0.4978,0.2416,0.2356,-0.04523,0.6016,sidewinding_right,depth_image_182693.jpg,3
-0.00817,0.1996,0.009605,-0.0874,-0.0002289,-0.3408,-0.02612,0.00328,-0.00799,0.3706,straight,depth_image_53658.jpg,4
-0.619,0.1871,0.307,0.06757,0.2334,-0.1921,-0.542,0.11035,0.605,-0.0487,sidewinding_left,depth_image_209086.jpg,2
0.556,0.1234,-0.6895,-0.1744,0.3982,0.11816,0.1382,0.01091,-0.5894,-0.1333,rectilinear_backward,depth_image_217166.jpg,0
-0.6406,0.1234,0.2428,-0.1744,0.3042,0.11816,-0.664,0.01091,0.615,-0.1333,rectilinear_backward,depth_image_217701.jpg,0
0.1617,0.455,0.2255,-0.2627,-0.356,-0.46,0.0648,0.014366,-0.06168,0.2175,sidewinding_left,depth_image_53300.jpg,2
0.692,0.1234,-0.546,-0.1744,0.06354,0.11816,0.4578,0.01091,-0.6973,-0.1333,rectilinear_backward,depth_image_218436.jpg,0
-0.5625,0.219,0.1941,-0.0923,0.1617,-0.224,-0.55,0.0783,0.541,-0.01675,sidewinding_right,depth_image_226466.jpg,3
0.1655,0.369,0.1794,-0.3286,-0.07214,-0.5283,-0.2255,0.0815,0.001381,0.578,straight,depth_image_94955.jpg,4
0.5986,0.04303,-0.5044,-0.00799,0.03604,-0.03763,0.33,0.08014,-0.5625,-0.0333,straight,depth_image_31469.jpg,4
0.02576,-0.00518,-0.00585,0.3008,-0.009605,0.1936,0.006584,-0.11774,-0.000992,-0.3438,straight,depth_image_81610.jpg,4
-0.224,0.3164,0.0828,0.5796,0.2605,-0.06067,0.0321,-0.6064,-0.2463,-0.2068,sidewinding_left,depth_image_147290.jpg,2
0.2585,-0.09515,0.0968,0.5674,-0.216,0.3455,-0.192,-0.415,0.1311,-0.529,sidewinding_right,depth_image_69289.jpg,3
0.2542,0.147,-0.00538,0.611,-0.2566,0.1225,-0.1078,-0.5566,0.209,-0.3682,sidewinding_right,depth_image_86688.jpg,3
0.06247,0.1234,0.4585,0.00364,-0.6973,-0.1284,0.507,0.1742,-0.004314,-0.11273,rectilinear_forward,depth_image_134293.jpg,1
0.2023,-0.388,-0.11755,-0.546,-0.2542,0.1471,0.00544,0.611,0.2566,0.1223,sidewinding_left,depth_image_201250.jpg,2
-0.006615,-0.04828,0.01049,-0.002487,0.005234,-0.003036,-0.01037,-0.00829,-0.010124,0.004257,straight,depth_image_177529.jpg,4
-0.03009,0.3906,-0.2047,-0.37,0.1147,-0.546,0.2637,0.12103,7.63e-05,0.6035,sidewinding_right,depth_image_36160.jpg,3
-0.695,0.1234,0.5283,-0.1744,-0.03665,0.11816,-0.4778,0.01091,0.698,-0.1333,rectilinear_backward,depth_image_218494.jpg,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight,depth_image_182841.jpg,4
0.2085,-0.3696,-0.10846,-0.556,-0.2563,0.1242,-0.00461,0.611,0.2544,0.1453,sidewinding_left,depth_image_91547.jpg,2
0.694,0.1234,-0.535,0.00364,0.04688,-0.1284,0.4702,0.1742,-0.6978,-0.11273,rectilinear_forward,depth_image_19363.jpg,1
0.2214,0.3262,0.1852,-0.432,-0.1396,-0.5166,-0.2468,0.204,0.03084,0.6064,sidewinding_left,depth_image_216521.jpg,2
0.0017395,-0.5225,-0.1643,-0.1015,-0.04767,0.4404,0.10547,0.3328,0.1322,-0.2554,straight,depth_image_118502.jpg,4
0.03677,-0.346,0.2588,-0.06027,-0.1026,0.341,0.2119,0.3022,-0.181,-0.455,sidewinding_right,depth_image_239485.jpg,3
-0.527,0.1234,0.6953,0.00364,-0.4358,-0.1284,-0.0919,0.1742,0.563,-0.11273,rectilinear_forward,depth_image_171003.jpg,1
0.0654,0.5854,-0.01993,0.2957,-0.168,-0.4512,0.1586,-0.433,0.2383,0.2362,sidewinding_right,depth_image_215668.jpg,3
0.6978,0.1234,-0.504,0.00364,0.0,-0.1284,0.504,0.1742,-0.6978,-0.11273,rectilinear_forward,depth_image_55796.jpg,1
-0.576,0.1234,0.1143,0.00364,0.418,-0.1284,-0.693,0.1742,0.5415,-0.11273,rectilinear_forward,depth_image_123385.jpg,1
-0.2559,-0.1285,-0.11017,0.554,0.2074,0.373,0.2017,-0.3896,-0.1184,-0.545,sidewinding_left,depth_image_213758.jpg,2
0.3193,0.1234,0.227,-0.1744,-0.634,0.11816,0.65,0.01091,-0.2664,-0.1333,rectilinear_backward,depth_image_218573.jpg,0
0.163,0.1234,0.3772,-0.1744,-0.685,0.11816,0.5713,0.01091,-0.1058,-0.1333,rectilinear_backward,depth_image_217546.jpg,0
0.07745,0.00512,0.00405,0.4272,-0.0708,0.00817,-0.008415,-0.353,0.0151,-0.222,straight,depth_image_69054.jpg,4
-0.2283,0.294,0.03009,0.581,0.2534,-0.04303,0.04956,-0.5522,-0.2366,-0.219,sidewinding_left,depth_image_213737.jpg,2
